JD,Magnitude,Band
2458157.72,10.7,Vis.
2458336.5,10.7,Vis.
2458337.48,10.7,Vis.
2458338.4201,10.7,Vis.
2458340.47,10.7,Vis.
2458344.27778,10.7,Vis.
2458613.39514,10.7,Vis.
2458729.6,10.7,Vis.
2458785.24861,10.7,Vis.
2455356.42,10.8,Vis.
2455359.32917,10.8,Vis.
2455364.4,10.8,Vis.
2455364.7,10.8,Vis.
2455366.67,10.8,Vis.
2455375.4472,10.8,Vis.
2455495.3,10.8,Vis.
2455497.4,10.8,Vis.
2455497.63958,10.8,Vis.
2455559.5,10.8,Vis.
2455564.22,10.8,Vis.
2455685.4979,10.8,Vis.
2455737.34444,10.8,Vis.
2455741.4,10.8,Vis.
2455742.6,10.8,Vis.
2455742.6875,10.8,Vis.
2455868.3826,10.8,Vis.
2455876.23,10.8,Vis.
2455944.7111,10.8,Vis.
2456057.7,10.8,Vis.
2456124.39,10.8,Vis.
2456125.4,10.8,Vis.
2456251.34,10.8,Vis.
2456479.5,10.8,Vis.
2456483.425,10.8,Vis.
2456484.5,10.8,Vis.
2456485.6792,10.8,Vis.
2456489.653,10.8,Vis.
2456628.5,10.8,Vis.
2456633.26736,10.8,Vis.
2456817.4,10.8,Vis.
2456888.49167,10.8,Vis.
2456889.42847,10.8,Vis.
2457027.2215,10.8,Vis.
2457054.2,10.8,Vis.
2457063.01806,10.8,Vis.
2457069.6028,10.8,Vis.
2457201.9,10.8,Vis.
2457207.4514,10.8,Vis.
2457268.3,10.8,Vis.
2457395.7021,10.8,Vis.
2457453.9,10.8,Vis.
2457592.3583,10.8,Vis.
2457594.3972,10.8,Vis.
2457599.43,10.8,Vis.
2457639.30486,10.8,Vis.
2457639.6,10.8,Vis.
2457778.00139,10.8,Vis.
2457837.63125,10.8,Vis.
2457844.5,10.8,Vis.
2457965.633,10.8,Vis.
2457974.27778,10.8,Vis.
2458023.28056,10.8,Vis.
2458027.3,10.8,Vis.
2458230.43194,10.8,Vis.
2458336.4014,10.8,Vis.
2458337.3826,10.8,Vis.
2458340.39375,10.8,Vis.
2458340.4319,10.8,Vis.
2458340.596,10.8,Vis.
2458341.5,10.8,Vis.
2458419.64167,10.8,Vis.
2458422.26667,10.8,Vis.
2458422.3,10.8,Vis.
2458423.3,10.8,Vis.
2458423.5,10.8,Vis.
2458429.19444,10.8,Vis.
2458608.5889,10.8,Vis.
2458612.38958,10.8,Vis.
2458732.31,10.8,Vis.
2458733.2951,10.8,Vis.
2455297.5,10.9,Vis.
2455303.6063,10.9,Vis.
2455304.43,10.9,Vis.
2455346.4,10.9,Vis.
2455353.5094,10.9,Vis.
2455355.44,10.9,Vis.
2455358.4201,10.9,Vis.
2455362.7,10.9,Vis.
2455365.3752,10.9,Vis.
2455371.3,10.9,Vis.
2455492.3,10.9,Vis.
2455492.5798,10.9,Vis.
2455493.2896,10.9,Vis.
2455548.23889,10.9,Vis.
2455554.2,10.9,Vis.
2455689.4479,10.9,Vis.
2455692.7917,10.9,Vis.
2455739.76806,10.9,Vis.
2455740.38472,10.9,Vis.
2455742.566,10.9,Vis.
2455747.3,10.9,Vis.
2455877.4,10.9,Vis.
2455878.4799,10.9,Vis.
2455884.20486,10.9,Vis.
2455949.2,10.9,Vis.
2455957.6896,10.9,Vis.
2456063.47,10.9,Vis.
2456070.37153,10.9,Vis.
2456095.6292,10.9,Vis.
2456097.40208,10.9,Vis.
2456253.1764,10.9,Vis.
2456257.19792,10.9,Vis.
2456326.2611,10.9,Vis.
2456456.41667,10.9,Vis.
2456456.44,10.9,Vis.
2456459.4,10.9,Vis.
2456462.4326,10.9,Vis.
2456473.42,10.9,Vis.
2456479.69167,10.9,Vis.
2456480.4264,10.9,Vis.
2456486.8,10.9,Vis.
2456491.3903,10.9,Vis.
2456491.46736,10.9,Vis.
2456494.3,10.9,Vis.
2456633.4,10.9,Vis.
2456637.18,10.9,Vis.
2456641.17639,10.9,Vis.
2456699,10.9,Vis.
2456820.43681,10.9,Vis.
2456892.3,10.9,Vis.
2457020.5,10.9,Vis.
2457027.56181,10.9,Vis.
2457028.2,10.9,Vis.
2457030.5,10.9,Vis.
2457033.3,10.9,Vis.
2457068.7069,10.9,Vis.
2457213.4,10.9,Vis.
2457271.5139,10.9,Vis.
2457392.2187,10.9,Vis.
2457396.275,10.9,Vis.
2457456.675,10.9,Vis.
2457588.46875,10.9,Vis.
2457596.3889,10.9,Vis.
2457601.4181,10.9,Vis.
2457603.6,10.9,Vis.
2457637.7,10.9,Vis.
2457775.2,10.9,Vis.
2457781.23819,10.9,Vis.
2457843.93403,10.9,Vis.
2457845.9,10.9,Vis.
2457966.3944,10.9,Vis.
2457973.44722,10.9,Vis.
2458025.5292,10.9,Vis.
2458163.25278,10.9,Vis.
2458339.3938,10.9,Vis.
2458407.4,10.9,Vis.
2458537.6639,10.9,Vis.
2458538.6618,10.9,Vis.
2458609.7,10.9,Vis.
2458611.38542,10.9,Vis.
2458736.599,10.9,Vis.
2458747.33,10.9,Vis.
2458926.8,10.9,Vis.
2458610.38056,10.94,Vis.
2458609.37569,10.97,Vis.
2455301.4479,11,Vis.
2455303.4042,11,Vis.
2455355.69,11,Vis.
2455359.51,11,Vis.
2455367.7035,11,Vis.
2455368.4375,11,Vis.
2455491.3201,11,Vis.
2455495.3549,11,Vis.
2455498.341,11,Vis.
2455499.23472,11,Vis.
2455562.48693,11,Vis.
2455688.46,11,Vis.
2455689.4528,11,Vis.
2455690.3771,11,Vis.
2455703.3028,11,Vis.
2455709.51,11,Vis.
2455730.33681,11,Vis.
2455731.41,11,Vis.
2455732.38542,11,Vis.
2455740.5799,11,Vis.
2455866.3889,11,Vis.
2455867.4,11,Vis.
2455877.34028,11,Vis.
2455878.2438,11,Vis.
2455879.5451,11,Vis.
2455879.5667,11,Vis.
2455942.2299,11,Vis.
2456057.3,11,Vis.
2456059.5729,11,Vis.
2456061.4792,11,Vis.
2456062.7597,11,Vis.
2456117.38,11,Vis.
2456127.34,11,Vis.
2456260.48472,11,Vis.
2456261.29167,11,Vis.
2456263.19514,11,Vis.
2456328.2938,11,Vis.
2456444.4097,11,Vis.
2456457.6,11,Vis.
2456458.7493,11,Vis.
2456462.632,11,Vis.
2456462.8,11,Vis.
2456463.82431,11,Vis.
2456475.374,11,Vis.
2456482.3993,11,Vis.
2456483.3861,11,Vis.
2456486.3792,11,Vis.
2456489.384,11,Vis.
2456629.3043,11,Vis.
2456634.29,11,Vis.
2456637.3118,11,Vis.
2456817.4792,11,Vis.
2456825.5,11,Vis.
2456830.45,11,Vis.
2456883.631,11,Vis.
2456887.36,11,Vis.
2456887.611,11,Vis.
2456891.49,11,Vis.
2456891.6618,11,Vis.
2456894.741,11,Vis.
2456895.4145,11,Vis.
2456896.35208,11,Vis.
2456897.5201,11,Vis.
2457021.2,11,Vis.
2457027.2778,11,Vis.
2457058.2611,11,Vis.
2457066.2562,11,Vis.
2457200.3,11,Vis.
2457204.4694,11,Vis.
2457220.34306,11,Vis.
2457269.5056,11,Vis.
2457270.3819,11,Vis.
2457397.3569,11,Vis.
2457594.3,11,Vis.
2457602.5,11,Vis.
2457602.50972,11,Vis.
2457604.36042,11,Vis.
2457629.4,11,Vis.
2457634.25556,11,Vis.
2457636.6722,11,Vis.
2457638.6042,11,Vis.
2457640.45,11,Vis.
2457775.266,11,Vis.
2457781.24028,11,Vis.
2457841.6806,11,Vis.
2457843.6632,11,Vis.
2457965.3,11,Vis.
2457966.78403,11,Vis.
2457971.3951,11,Vis.
2457977.29306,11,Vis.
2457983.32708,11,Vis.
2458020.58403,11,Vis.
2458028.5875,11,Vis.
2458029.576,11,Vis.
2458161.6333,11,Vis.
2458165.64931,11,Vis.
2458338.47222,11,Vis.
2458345.55,11,Vis.
2458416.20278,11,Vis.
2458419.56806,11,Vis.
2458422.5826,11,Vis.
2458423.4,11,Vis.
2458539.6625,11,Vis.
2458608.37153,11,Vis.
2458741.24653,11,Vis.
2458741.2882,11,Vis.
2458742.3319,11,Vis.
2458746.34784,11,Vis.
2458748.3,11,Vis.
2458781.53,11,Vis.
2458782.26597,11,Vis.
2458782.3,11,Vis.
2458924.5833,11,Vis.
2458926.6354,11,Vis.
2458930.625,11,Vis.
2458931.6167,11,Vis.
2455693.40833,11.02,Vis.
2455698.46528,11.02,Vis.
2458607.36667,11.05,Vis.
2455303.4174,11.1,Vis.
2455303.5,11.1,Vis.
2455303.58,11.1,Vis.
2455313.63,11.1,Vis.
2455352.33264,11.1,Vis.
2455490.56,11.1,Vis.
2455491.26,11.1,Vis.
2455685.4,11.1,Vis.
2455689.9,11.1,Vis.
2455690.4,11.1,Vis.
2455691.3819,11.1,Vis.
2455691.54,11.1,Vis.
2455693.49,11.1,Vis.
2455705.46319,11.1,Vis.
2455717.38194,11.1,Vis.
2455739.4549,11.1,Vis.
2455739.7139,11.1,Vis.
2455743.5493,11.1,Vis.
2455880.3361,11.1,Vis.
2456057.4,11.1,Vis.
2456060.4632,11.1,Vis.
2456066.47,11.1,Vis.
2456095.4411,11.1,Vis.
2456108.30972,11.1,Vis.
2456123.621,11.1,Vis.
2456124.4458,11.1,Vis.
2456131.4486,11.1,Vis.
2456254.4014,11.1,Vis.
2456263.3,11.1,Vis.
2456323.7181,11.1,Vis.
2456456.3,11.1,Vis.
2456459.30833,11.1,Vis.
2456459.5,11.1,Vis.
2456461.3819,11.1,Vis.
2456465.4069,11.1,Vis.
2456476.3729,11.1,Vis.
2456479.3785,11.1,Vis.
2456480.4181,11.1,Vis.
2456481.4521,11.1,Vis.
2456485.3,11.1,Vis.
2456625.3375,11.1,Vis.
2456637.2236,11.1,Vis.
2456821.4785,11.1,Vis.
2456824.4778,11.1,Vis.
2457020.2104,11.1,Vis.
2457025.2438,11.1,Vis.
2457027.1875,11.1,Vis.
2457027.2,11.1,Vis.
2457027.4,11.1,Vis.
2457038.2,11.1,Vis.
2457049.01944,11.1,Vis.
2457066.6951,11.1,Vis.
2457206.466,11.1,Vis.
2457209.38,11.1,Vis.
2457212.37,11.1,Vis.
2457214.4069,11.1,Vis.
2457241.4396,11.1,Vis.
2457258.68264,11.1,Vis.
2457265.366,11.1,Vis.
2457400.52986,11.1,Vis.
2457405.2653,11.1,Vis.
2457602.366,11.1,Vis.
2457605.7729,11.1,Vis.
2457609.661,11.1,Vis.
2457624.59792,11.1,Vis.
2457625.31181,11.1,Vis.
2457627.38819,11.1,Vis.
2457633.3,11.1,Vis.
2457640.3174,11.1,Vis.
2457969.39,11.1,Vis.
2458162.2292,11.1,Vis.
2458174.65625,11.1,Vis.
2458224.93958,11.1,Vis.
2458230.42986,11.1,Vis.
2458230.5326,11.1,Vis.
2458232.391,11.1,Vis.
2458343.3826,11.1,Vis.
2458346.4181,11.1,Vis.
2458388.3,11.1,Vis.
2458402.21181,11.1,Vis.
2458413.4,11.1,Vis.
2458540.5875,11.1,Vis.
2458541.6583,11.1,Vis.
2458542.6597,11.1,Vis.
2458603.41875,11.1,Vis.
2458606.36111,11.1,Vis.
2458606.3729,11.1,Vis.
2458742.6,11.1,Vis.
2458745.3306,11.1,Vis.
2458748.32986,11.1,Vis.
2458784.42,11.1,Vis.
2458930.6354,11.1,Vis.
2458939.6111,11.1,Vis.
2457060.3,11.15,Vis.
2458605.35833,11.15,Vis.
2455309.4,11.2,Vis.
2455351.4201,11.2,Vis.
2455695.5861,11.2,Vis.
2455734.4,11.2,Vis.
2455741.46,11.2,Vis.
2455743.5104,11.2,Vis.
2455747.48,11.2,Vis.
2455873.3611,11.2,Vis.
2455877.3042,11.2,Vis.
2455881.2646,11.2,Vis.
2455881.441,11.2,Vis.
2455939.2167,11.2,Vis.
2456101.34583,11.2,Vis.
2456126.35,11.2,Vis.
2456129.3856,11.2,Vis.
2456254.648,11.2,Vis.
2456269.17917,11.2,Vis.
2456455.4083,11.2,Vis.
2456458.7306,11.2,Vis.
2456460.3979,11.2,Vis.
2456466.4,11.2,Vis.
2456469.7,11.2,Vis.
2456471.72847,11.2,Vis.
2456474.3,11.2,Vis.
2456479.63542,11.2,Vis.
2456481.7,11.2,Vis.
2456639.58889,11.2,Vis.
2456690.6826,11.2,Vis.
2456691.2576,11.2,Vis.
2456698.291,11.2,Vis.
2456826.7,11.2,Vis.
2456827.42,11.2,Vis.
2456888.4,11.2,Vis.
2456888.4035,11.2,Vis.
2457062.2361,11.2,Vis.
2457264.3403,11.2,Vis.
2457405.2021,11.2,Vis.
2457406.2,11.2,Vis.
2457451.7153,11.2,Vis.
2457593.78137,11.2,Vis.
2457607.38,11.2,Vis.
2457608.3632,11.2,Vis.
2457609.28125,11.2,Vis.
2457611.47153,11.2,Vis.
2457621.614,11.2,Vis.
2457631.3604,11.2,Vis.
2457780.7118,11.2,Vis.
2457781.7111,11.2,Vis.
2457782.6813,11.2,Vis.
2457972.3958,11.2,Vis.
2457973.384,11.2,Vis.
2458015.3,11.2,Vis.
2458161.72,11.2,Vis.
2458162.9,11.2,Vis.
2458220.59583,11.2,Vis.
2458229.58,11.2,Vis.
2458229.7,11.2,Vis.
2458342.3903,11.2,Vis.
2458540.68611,11.2,Vis.
2458604.42708,11.2,Vis.
2458606.63,11.2,Vis.
2458737.5951,11.2,Vis.
2458748.2722,11.2,Vis.
2458749.27,11.2,Vis.
2458749.37917,11.2,Vis.
2458750.549,11.2,Vis.
2458774.3125,11.2,Vis.
2458777.6,11.2,Vis.
2458788.3639,11.2,Vis.
2458603.42153,11.27,Vis.
2455304.4403,11.3,Vis.
2455304.58,11.3,Vis.
2455307.9,11.3,Vis.
2455351.3819,11.3,Vis.
2455496.6,11.3,Vis.
2455499.6,11.3,Vis.
2455546.2604,11.3,Vis.
2455554.248,11.3,Vis.
2455867.2,11.3,Vis.
2455874.2486,11.3,Vis.
2455886.3208,11.3,Vis.
2455933.3236,11.3,Vis.
2455940.2639,11.3,Vis.
2455941.2229,11.3,Vis.
2456065.5931,11.3,Vis.
2456067.7,11.3,Vis.
2456068.4632,11.3,Vis.
2456069.491,11.3,Vis.
2456073.4938,11.3,Vis.
2456097.6972,11.3,Vis.
2456269.22569,11.3,Vis.
2456462.63542,11.3,Vis.
2456465.30139,11.3,Vis.
2456475.4208,11.3,Vis.
2456476.4,11.3,Vis.
2456486.3,11.3,Vis.
2456642.54444,11.3,Vis.
2456828.6819,11.3,Vis.
2456837.4,11.3,Vis.
2456883.9,11.3,Vis.
2456884.6,11.3,Vis.
2457033.61,11.3,Vis.
2457039.23,11.3,Vis.
2457041.53125,11.3,Vis.
2457042,11.3,Vis.
2457053,11.3,Vis.
2457061.21,11.3,Vis.
2457061.2264,11.3,Vis.
2457259.60972,11.3,Vis.
2457606.3,11.3,Vis.
2457607.6556,11.3,Vis.
2457627.39653,11.3,Vis.
2457627.62,11.3,Vis.
2457628.27153,11.3,Vis.
2457630.65487,11.3,Vis.
2457632.59,11.3,Vis.
2457632.6,11.3,Vis.
2457632.6389,11.3,Vis.
2457786.23403,11.3,Vis.
2458012.67569,11.3,Vis.
2458019.4,11.3,Vis.
2458349.26806,11.3,Vis.
2458746.3139,11.3,Vis.
2458747.2722,11.3,Vis.
2458752.31319,11.3,Vis.
2458782.3,11.3,Vis.
2458783.24167,11.3,Vis.
2458228.6222,11.35,Vis.
2458602.41458,11.35,Vis.
2455305.8,11.4,Vis.
2455332.54,11.4,Vis.
2455500.36,11.4,Vis.
2455508.3132,11.4,Vis.
2455510.3979,11.4,Vis.
2455550.47478,11.4,Vis.
2455698.5847,11.4,Vis.
2455699.4,11.4,Vis.
2455708.44,11.4,Vis.
2455735.397,11.4,Vis.
2455737.5569,11.4,Vis.
2455870.58,11.4,Vis.
2455877.2278,11.4,Vis.
2455879.5,11.4,Vis.
2456063.5424,11.4,Vis.
2456065.441,11.4,Vis.
2456067.4646,11.4,Vis.
2456070.7208,11.4,Vis.
2456073.4306,11.4,Vis.
2456086.3684,11.4,Vis.
2456108.39,11.4,Vis.
2456121.3,11.4,Vis.
2456257.2194,11.4,Vis.
2456267.3,11.4,Vis.
2456275.275,11.4,Vis.
2456458.4583,11.4,Vis.
2456478.5347,11.4,Vis.
2456686.98542,11.4,Vis.
2456827.4,11.4,Vis.
2456828.7,11.4,Vis.
2456891.3931,11.4,Vis.
2457041.2819,11.4,Vis.
2457049.6979,11.4,Vis.
2457052.2194,11.4,Vis.
2457053.9,11.4,Vis.
2457210.4438,11.4,Vis.
2457253.42917,11.4,Vis.
2457254.49,11.4,Vis.
2457256.643,11.4,Vis.
2457261.8,11.4,Vis.
2457400.3201,11.4,Vis.
2457603.42639,11.4,Vis.
2457608.4,11.4,Vis.
2457628.74167,11.4,Vis.
2457631.6,11.4,Vis.
2457784,11.4,Vis.
2457788.75,11.4,Vis.
2457794.95694,11.4,Vis.
2457999.27986,11.4,Vis.
2458013.59861,11.4,Vis.
2458013.8,11.4,Vis.
2458021.594,11.4,Vis.
2458345.64306,11.4,Vis.
2458347.45,11.4,Vis.
2458410.55764,11.4,Vis.
2458411.3778,11.4,Vis.
2458412.6,11.4,Vis.
2458542.9,11.4,Vis.
2458546.6243,11.4,Vis.
2458600.86944,11.4,Vis.
2458601.40972,11.4,Vis.
2458748.375,11.4,Vis.
2458749.2958,11.4,Vis.
2458770.15,11.4,Vis.
2458777.52986,11.4,Vis.
2458779.38889,11.4,Vis.
2458779.39,11.4,Vis.
2458790.225,11.4,Vis.
2458932.6104,11.4,Vis.
2458600.40347,11.45,Vis.
2458599.39792,11.48,Vis.
2455311.5,11.5,Vis.
2455339.51,11.5,Vis.
2455352.4556,11.5,Vis.
2455353.4,11.5,Vis.
2455353.41,11.5,Vis.
2455354.47,11.5,Vis.
2455501.25,11.5,Vis.
2455508.59363,11.5,Vis.
2455510.3333,11.5,Vis.
2455515.3,11.5,Vis.
2455543.3139,11.5,Vis.
2455547.2868,11.5,Vis.
2455705.584,11.5,Vis.
2455707.5,11.5,Vis.
2455715.4,11.5,Vis.
2455728.41,11.5,Vis.
2455731.5028,11.5,Vis.
2455736.4,11.5,Vis.
2455878.2403,11.5,Vis.
2455879.2375,11.5,Vis.
2455880.2347,11.5,Vis.
2455881.23,11.5,Vis.
2455881.3292,11.5,Vis.
2455889.1882,11.5,Vis.
2455891.2083,11.5,Vis.
2455929.2,11.5,Vis.
2455936.5,11.5,Vis.
2456068.54583,11.5,Vis.
2456069.7,11.5,Vis.
2456072.4181,11.5,Vis.
2456072.4965,11.5,Vis.
2456118.33,11.5,Vis.
2456119.8431,11.5,Vis.
2456125.1806,11.5,Vis.
2456471.29583,11.5,Vis.
2456646.2424,11.5,Vis.
2456826.4375,11.5,Vis.
2456831.5174,11.5,Vis.
2456882.3,11.5,Vis.
2456889.5021,11.5,Vis.
2457043,11.5,Vis.
2457051.6507,11.5,Vis.
2457213.67986,11.5,Vis.
2457214.33,11.5,Vis.
2457214.434,11.5,Vis.
2457214.636,11.5,Vis.
2457219.628,11.5,Vis.
2457241.4,11.5,Vis.
2457258.4167,11.5,Vis.
2457405.9,11.5,Vis.
2457417.2,11.5,Vis.
2457445.6493,11.5,Vis.
2457602.51181,11.5,Vis.
2457607.74653,11.5,Vis.
2457608.6,11.5,Vis.
2457611.46875,11.5,Vis.
2457612.6,11.5,Vis.
2457623.7208,11.5,Vis.
2457626.46597,11.5,Vis.
2457627.38611,11.5,Vis.
2457782.99028,11.5,Vis.
2457786.23125,11.5,Vis.
2457786.6243,11.5,Vis.
2457841.6583,11.5,Vis.
2457977.5,11.5,Vis.
2457980.49792,11.5,Vis.
2457984.28333,11.5,Vis.
2458006.69444,11.5,Vis.
2458012.24722,11.5,Vis.
2458164.2306,11.5,Vis.
2458228.6042,11.5,Vis.
2458344.38056,11.5,Vis.
2458344.6,11.5,Vis.
2458404.73681,11.5,Vis.
2458409.29306,11.5,Vis.
2458410.425,11.5,Vis.
2458746.7,11.5,Vis.
2458757.2694,11.5,Vis.
2458772.27917,11.5,Vis.
2458776.3,11.5,Vis.
2458785.551,11.5,Vis.
2458933.6132,11.5,Vis.
2458598.39236,11.51,Vis.
2458597.38681,11.54,Vis.
2458596.38194,11.57,Vis.
2455311.509,11.6,Vis.
2455351.4,11.6,Vis.
2455351.7,11.6,Vis.
2455353.4,11.6,Vis.
2455359.46,11.6,Vis.
2455500.2604,11.6,Vis.
2455510.509,11.6,Vis.
2455702.392,11.6,Vis.
2455703.5639,11.6,Vis.
2455703.7,11.6,Vis.
2455705.4896,11.6,Vis.
2455707.5,11.6,Vis.
2455729.584,11.6,Vis.
2455732.7,11.6,Vis.
2455742.4,11.6,Vis.
2455887.4583,11.6,Vis.
2455894.22,11.6,Vis.
2455904.25,11.6,Vis.
2456074.46,11.6,Vis.
2456088.47,11.6,Vis.
2456117.7,11.6,Vis.
2456123.3854,11.6,Vis.
2456123.45486,11.6,Vis.
2456264.2708,11.6,Vis.
2456266.5,11.6,Vis.
2456270.23472,11.6,Vis.
2456647.2819,11.6,Vis.
2457210.3,11.6,Vis.
2457213.38,11.6,Vis.
2457214.4,11.6,Vis.
2457215.4771,11.6,Vis.
2457220.4118,11.6,Vis.
2457253.27431,11.6,Vis.
2457258.3,11.6,Vis.
2457444.7097,11.6,Vis.
2457607.7435,11.6,Vis.
2457611.65625,11.6,Vis.
2457613.27431,11.6,Vis.
2457619.3167,11.6,Vis.
2457623.26944,11.6,Vis.
2457625.61736,11.6,Vis.
2457629.3,11.6,Vis.
2457632.3403,11.6,Vis.
2457633.3396,11.6,Vis.
2457636.3132,11.6,Vis.
2457839.6208,11.6,Vis.
2457975.6,11.6,Vis.
2457977.7014,11.6,Vis.
2457979.3771,11.6,Vis.
2457979.61806,11.6,Vis.
2457980.3715,11.6,Vis.
2457991.61,11.6,Vis.
2458014.6076,11.6,Vis.
2458169.6257,11.6,Vis.
2458399.54861,11.6,Vis.
2458400.3,11.6,Vis.
2458403.70417,11.6,Vis.
2458409.5,11.6,Vis.
2458414.259,11.6,Vis.
2458595.37708,11.6,Vis.
2458759.2681,11.6,Vis.
2458759.30208,11.6,Vis.
2458935.6042,11.6,Vis.
2458936.6243,11.6,Vis.
2458938.5688,11.6,Vis.
2458939.59028,11.6,Vis.
2458940.4583,11.6,Vis.
2458594.45347,11.67,Vis.
2457983.39583,11.68,Vis.
2457996.45833,11.68,Vis.
2455310.584,11.7,Vis.
2455350.4167,11.7,Vis.
2455351.358,11.7,Vis.
2455501.35625,11.7,Vis.
2455507.23,11.7,Vis.
2455511.3,11.7,Vis.
2455541.18,11.7,Vis.
2455542.4729,11.7,Vis.
2455543.34,11.7,Vis.
2455695.53,11.7,Vis.
2455709.49,11.7,Vis.
2455714.5632,11.7,Vis.
2455715.4,11.7,Vis.
2455736.4215,11.7,Vis.
2455888.3431,11.7,Vis.
2456071.3986,11.7,Vis.
2456077.55,11.7,Vis.
2456078.8,11.7,Vis.
2456118.6,11.7,Vis.
2456119.4306,11.7,Vis.
2456120.5139,11.7,Vis.
2456127.55,11.7,Vis.
2456262.2778,11.7,Vis.
2456275.48958,11.7,Vis.
2456294.3,11.7,Vis.
2456313,11.7,Vis.
2456468.5299,11.7,Vis.
2456642.2257,11.7,Vis.
2456686,11.7,Vis.
2457206.4,11.7,Vis.
2457214.7,11.7,Vis.
2457214.8,11.7,Vis.
2457215.71458,11.7,Vis.
2457216.4,11.7,Vis.
2457218.4,11.7,Vis.
2457220.4,11.7,Vis.
2457225.32986,11.7,Vis.
2457228.56806,11.7,Vis.
2457241.4,11.7,Vis.
2457253.43681,11.7,Vis.
2457257.4264,11.7,Vis.
2457409.725,11.7,Vis.
2457410.23264,11.7,Vis.
2457410.23472,11.7,Vis.
2457416.24861,11.7,Vis.
2457442.6944,11.7,Vis.
2457443.9875,11.7,Vis.
2457618.3,11.7,Vis.
2457627.6,11.7,Vis.
2457630.6215,11.7,Vis.
2457633.6125,11.7,Vis.
2457834.9,11.7,Vis.
2457975.3,11.7,Vis.
2457978.65069,11.7,Vis.
2457983.32,11.7,Vis.
2457990.3833,11.7,Vis.
2458015.6104,11.7,Vis.
2458172.6542,11.7,Vis.
2458174.6847,11.7,Vis.
2458226.4188,11.7,Vis.
2458350.3701,11.7,Vis.
2458355.63,11.7,Vis.
2458404.30903,11.7,Vis.
2458405.36,11.7,Vis.
2458593.44583,11.7,Vis.
2458596.42778,11.7,Vis.
2458596.43056,11.7,Vis.
2458598.8,11.7,Vis.
2458599.5014,11.7,Vis.
2458758.3,11.7,Vis.
2458762.5653,11.7,Vis.
2458763.5035,11.7,Vis.
2458770.2847,11.7,Vis.
2458940.8,11.7,Vis.
2455322.4396,11.8,Vis.
2455350.5333,11.8,Vis.
2455509.541,11.8,Vis.
2455511.3,11.8,Vis.
2455511.5417,11.8,Vis.
2455528.2847,11.8,Vis.
2455540.33,11.8,Vis.
2455707.5,11.8,Vis.
2455714.393,11.8,Vis.
2455715.534,11.8,Vis.
2455716.5431,11.8,Vis.
2455718.75347,11.8,Vis.
2455722.395,11.8,Vis.
2455724.47,11.8,Vis.
2455725.6813,11.8,Vis.
2455730.3,11.8,Vis.
2455732.5646,11.8,Vis.
2455735.4,11.8,Vis.
2456073.32292,11.8,Vis.
2456074.3,11.8,Vis.
2456093.42,11.8,Vis.
2456098.47,11.8,Vis.
2456104.5028,11.8,Vis.
2456105.5086,11.8,Vis.
2456120.48,11.8,Vis.
2456121.3903,11.8,Vis.
2456122.72361,11.8,Vis.
2456123.4892,11.8,Vis.
2456267.3861,11.8,Vis.
2456267.5,11.8,Vis.
2456269.2,11.8,Vis.
2456644.32639,11.8,Vis.
2456646.2868,11.8,Vis.
2456650.52778,11.8,Vis.
2456832.3,11.8,Vis.
2456832.64931,11.8,Vis.
2456836.30417,11.8,Vis.
2456864.3961,11.8,Vis.
2456869.4736,11.8,Vis.
2456875.8,11.8,Vis.
2456882.5306,11.8,Vis.
2457226.4,11.8,Vis.
2457235.4736,11.8,Vis.
2457255.4069,11.8,Vis.
2457257.4375,11.8,Vis.
2457409.2,11.8,Vis.
2457416.24444,11.8,Vis.
2457604.4,11.8,Vis.
2457623.4146,11.8,Vis.
2457627.60556,11.8,Vis.
2457834.91458,11.8,Vis.
2457985.8,11.8,Vis.
2457994.366,11.8,Vis.
2457997.61944,11.8,Vis.
2458001.3715,11.8,Vis.
2458007.3354,11.8,Vis.
2458008.63194,11.8,Vis.
2458012.36667,11.8,Vis.
2458353.42708,11.8,Vis.
2458396.71875,11.8,Vis.
2458404.3299,11.8,Vis.
2458550.4215,11.8,Vis.
2458552.4625,11.8,Vis.
2458592.43681,11.8,Vis.
2458593.6132,11.8,Vis.
2458593.92917,11.8,Vis.
2458596.3896,11.8,Vis.
2458757.4,11.8,Vis.
2458765.566,11.8,Vis.
2458772.3,11.8,Vis.
2458944.5389,11.8,Vis.
2456078.7938,11.85,Vis.
2455315.4,11.9,Vis.
2455321.4903,11.9,Vis.
2455324.39,11.9,Vis.
2455345.4,11.9,Vis.
2455355.4,11.9,Vis.
2455506.2,11.9,Vis.
2455509.6,11.9,Vis.
2455539.5,11.9,Vis.
2455700.3771,11.9,Vis.
2455706.3,11.9,Vis.
2455706.6,11.9,Vis.
2455707.3958,11.9,Vis.
2455717.46,11.9,Vis.
2455718.3,11.9,Vis.
2455725.6576,11.9,Vis.
2455731.6,11.9,Vis.
2455889.6,11.9,Vis.
2455895.4292,11.9,Vis.
2455923.2319,11.9,Vis.
2456100.4563,11.9,Vis.
2456113.4708,11.9,Vis.
2456119.4424,11.9,Vis.
2456298.244,11.9,Vis.
2456309.2514,11.9,Vis.
2456310.9,11.9,Vis.
2456655.18,11.9,Vis.
2456656.2806,11.9,Vis.
2456660.21,11.9,Vis.
2456680.01528,11.9,Vis.
2456799.3,11.9,Vis.
2456835.4854,11.9,Vis.
2456837.51,11.9,Vis.
2456869.3,11.9,Vis.
